order_id,order_date,customer_id,region,product,channel,quantity,discount_pct,unit_price,revenue
165088,2024-11-09,30704,Olomouc,Monitor,Partner,4,0.05,7000,26600.0
165089,2025-07-11,9234,Brno,Laptop,Online,3,0.15,25000,63750.0
165090,2024-06-07,46639,Olomouc,Mouse,Online,2,0.05,800,1520.0
165091,2025-04-13,45450,Brno,Laptop,Partner,5,0.05,25000,118750.0
165092,2025-08-20,41303,Praha,Headphones,Partner,2,0.05,2500,4750.0
165093,2025-05-09,43595,Praha,Mouse,Store,3,0.05,800,2280.0
165094,2024-03-19,17975,Olomouc,Monitor,Store,3,0.05,7000,19950.0
165095,2024-08-19,33691,Brno,Headphones,Partner,5,0.15,2500,10625.0
165096,2024-04-10,10617,Plzeň,Monitor,Partner,3,0.15,7000,17850.0
165097,2025-12-22,21366,Brno,Monitor,Store,3,0.15,7000,17850.0
165098,2024-07-08,20701,Brno,Mouse,Store,3,0.15,800,2040.0
165099,2025-03-16,45003,Praha,Monitor,Store,5,0.05,7000,33250.0
165100,2025-05-08,12019,Ostrava,Mouse,Partner,3,0.15,800,2040.0
165101,2024-11-28,23276,Ostrava,Laptop,Online,4,0.0,25000,100000.0
165102,2025-08-19,15138,Praha,Monitor,Partner,2,0.15,7000,11900.0
165103,2024-08-24,20681,Brno,Headphones,Store,2,0.0,2500,5000.0
165104,2025-04-13,3915,Ostrava,Mouse,Store,3,0.0,800,2400.0
165105,2024-08-09,9815,Praha,Monitor,Online,1,0.1,7000,6300.0
165106,2024-11-21,36659,Ostrava,Keyboard,Online,5,0.15,1500,6375.0
165107,2024-01-30,48750,Olomouc,Monitor,Online,1,0.0,7000,7000.0
165108,2024-02-01,13626,Praha,Monitor,Online,1,0.15,7000,5950.0
165109,2025-07-13,3563,Ostrava,Headphones,Store,2,0.1,2500,4500.0
165110,2024-12-26,34321,Brno,Headphones,Store,2,0.05,2500,4750.0
165111,2024-01-14,3960,Brno,Mouse,Store,1,0.15,800,680.0
165112,2025-07-09,36825,Olomouc,Laptop,Online,2,0.0,25000,50000.0
165113,2025-12-09,25707,Ostrava,Headphones,Online,5,0.15,2500,10625.0
165114,2025-04-13,2538,Olomouc,Headphones,Store,4,0.15,2500,8500.0
165115,2024-10-28,8842,Plzeň,Monitor,Store,4,0.05,7000,26600.0
165116,2024-07-30,45582,Brno,Mouse,Partner,2,0.1,800,1440.0
165117,2025-12-09,17419,Olomouc,Keyboard,Partner,2,0.05,1500,2850.0
165118,2024-07-08,16172,Olomouc,Monitor,Store,4,0.1,7000,25200.0
165119,2024-08-29,30925,Praha,Laptop,Online,3,0.15,25000,63750.0
165120,2025-12-13,4876,Olomouc,Laptop,Partner,3,0.05,25000,71250.0
165121,2025-04-11,6778,Ostrava,Monitor,Store,3,0.05,7000,19950.0
165122,2025-04-22,23798,Ostrava,Mouse,Online,5,0.05,800,3800.0
165123,2025-06-24,2332,Plzeň,Mouse,Store,5,0.05,800,3800.0
165124,2025-03-12,45986,Brno,Keyboard,Partner,2,0.0,1500,3000.0
165125,2024-12-29,40572,Ostrava,Keyboard,Store,1,0.15,1500,1275.0
165126,2024-03-14,19059,Ostrava,Headphones,Online,3,0.1,2500,6750.0
165127,2025-08-19,9769,Praha,Monitor,Store,5,0.1,7000,31500.0
165128,2024-11-10,33318,Praha,Monitor,Online,5,0.0,7000,35000.0
165129,2024-01-19,20837,Brno,Keyboard,Partner,5,0.15,1500,6375.0
165130,2025-01-08,9995,Brno,Monitor,Partner,5,0.15,7000,29750.0
165131,2025-12-24,49462,Praha,Mouse,Online,2,0.15,800,1360.0
165132,2025-12-06,30884,Brno,Keyboard,Partner,3,0.05,1500,4275.0
165133,2024-06-12,13210,Olomouc,Monitor,Partner,1,0.05,7000,6650.0
165134,2024-10-03,3021,Ostrava,Keyboard,Online,4,0.0,1500,6000.0
165135,2024-01-17,18399,Plzeň,Mouse,Online,2,0.15,800,1360.0
165136,2024-09-09,39321,Brno,Mouse,Partner,5,0.05,800,3800.0
165137,2024-03-27,10606,Brno,Keyboard,Partner,1,0.05,1500,1425.0
165138,2025-03-24,22795,Brno,Laptop,Partner,1,0.15,25000,21250.0
165139,2025-10-31,30778,Praha,Mouse,Partner,1,0.0,800,800.0
165140,2025-12-24,18787,Olomouc,Headphones,Store,4,0.0,2500,10000.0
165141,2025-09-28,38817,Olomouc,Keyboard,Store,4,0.15,1500,5100.0
165142,2024-11-25,11748,Olomouc,Keyboard,Partner,5,0.1,1500,6750.0
165143,2024-06-12,12090,Praha,Laptop,Online,2,0.05,25000,47500.0
165144,2024-03-20,13155,Ostrava,Laptop,Partner,3,0.15,25000,63750.0
165145,2025-03-16,35823,Brno,Mouse,Partner,4,0.0,800,3200.0
165146,2024-06-23,15698,Olomouc,Keyboard,Store,1,0.0,1500,1500.0
165147,2025-10-02,27525,Plzeň,Mouse,Partner,4,0.0,800,3200.0
165148,2024-03-23,19336,Ostrava,Mouse,Online,4,0.05,800,3040.0
165149,2025-02-08,15670,Praha,Mouse,Online,3,0.1,800,2160.0
165150,2025-12-18,8982,Olomouc,Laptop,Store,2,0.0,25000,50000.0
165151,2024-11-30,39107,Brno,Monitor,Online,1,0.05,7000,6650.0
165152,2025-06-08,15738,Brno,Keyboard,Partner,3,0.0,1500,4500.0
165153,2025-06-04,29114,Ostrava,Monitor,Store,3,0.1,7000,18900.0
165154,2024-07-28,2698,Ostrava,Headphones,Online,4,0.05,2500,9500.0
165155,2024-11-26,48511,Plzeň,Headphones,Store,5,0.0,2500,12500.0
165156,2024-05-01,11448,Plzeň,Laptop,Partner,1,0.0,25000,25000.0
165157,2024-06-13,28977,Olomouc,Headphones,Store,1,0.0,2500,2500.0
165158,2025-01-17,22315,Brno,Monitor,Partner,1,0.0,7000,7000.0
165159,2024-05-26,16956,Ostrava,Mouse,Partner,2,0.1,800,1440.0
165160,2025-08-04,32167,Ostrava,Headphones,Store,2,0.15,2500,4250.0
165161,2025-09-02,48232,Ostrava,Laptop,Store,2,0.15,25000,42500.0
165162,2025-06-11,49623,Brno,Laptop,Online,1,0.15,25000,21250.0
165163,2024-02-11,21466,Ostrava,Keyboard,Online,4,0.05,1500,5700.0
165164,2024-06-11,25646,Praha,Keyboard,Online,2,0.05,1500,2850.0
165165,2024-11-17,31836,Brno,Keyboard,Online,2,0.05,1500,2850.0
165166,2024-06-09,15642,Plzeň,Monitor,Online,2,0.05,7000,13300.0
165167,2024-10-30,49925,Olomouc,Mouse,Store,5,0.0,800,4000.0
165168,2024-10-12,27110,Brno,Keyboard,Partner,5,0.05,1500,7125.0
165169,2025-03-14,7670,Ostrava,Laptop,Partner,5,0.1,25000,112500.0
165170,2024-12-07,28989,Ostrava,Laptop,Online,1,0.0,25000,25000.0
165171,2024-03-17,49369,Brno,Headphones,Partner,2,0.0,2500,5000.0
165172,2025-04-30,36613,Plzeň,Keyboard,Store,5,0.1,1500,6750.0
165173,2024-10-07,36193,Olomouc,Laptop,Store,4,0.1,25000,90000.0
165174,2025-03-30,28868,Plzeň,Mouse,Online,4,0.0,800,3200.0
165175,2024-05-26,42257,Praha,Laptop,Online,2,0.15,25000,42500.0
165176,2024-09-08,44974,Praha,Mouse,Online,1,0.05,800,760.0
165177,2025-07-17,20605,Plzeň,Laptop,Store,2,0.05,25000,47500.0
165178,2025-01-11,40159,Praha,Laptop,Partner,3,0.05,25000,71250.0
165179,2024-12-30,47984,Brno,Monitor,Partner,1,0.15,7000,5950.0
165180,2024-06-30,46657,Plzeň,Headphones,Store,4,0.1,2500,9000.0
165181,2024-01-18,8245,Ostrava,Keyboard,Online,2,0.05,1500,2850.0
165182,2025-09-25,36820,Brno,Keyboard,Store,5,0.0,1500,7500.0
165183,2024-03-28,16599,Olomouc,Mouse,Store,2,0.15,800,1360.0
165184,2025-12-02,10254,Plzeň,Keyboard,Online,2,0.05,1500,2850.0
165185,2025-01-05,2867,Ostrava,Laptop,Store,5,0.0,25000,125000.0
165186,2024-11-18,14903,Ostrava,Mouse,Online,3,0.15,800,2040.0
165187,2025-03-28,37563,Praha,Monitor,Store,5,0.0,7000,35000.0
165188,2025-08-08,35208,Olomouc,Mouse,Online,3,0.05,800,2280.0
165189,2025-12-11,48508,Ostrava,Laptop,Store,2,0.15,25000,42500.0
165190,2025-03-06,45669,Brno,Mouse,Store,1,0.0,800,800.0
165191,2024-10-06,14308,Brno,Laptop,Partner,4,0.05,25000,95000.0
165192,2024-05-30,21025,Ostrava,Mouse,Online,5,0.15,800,3400.0
165193,2024-05-31,48948,Plzeň,Keyboard,Partner,5,0.1,1500,6750.0
165194,2025-06-26,16695,Praha,Monitor,Online,2,0.15,7000,11900.0
165195,2025-07-21,6403,Brno,Keyboard,Store,5,0.1,1500,6750.0
165196,2024-05-25,34246,Praha,Monitor,Partner,1,0.1,7000,6300.0
165197,2025-02-05,15312,Praha,Headphones,Partner,1,0.0,2500,2500.0
165198,2024-11-24,1128,Plzeň,Laptop,Online,2,0.0,25000,50000.0
165199,2024-02-05,23238,Olomouc,Headphones,Partner,3,0.1,2500,6750.0
165200,2025-10-23,41592,Praha,Laptop,Store,2,0.05,25000,47500.0
165201,2024-03-19,17564,Brno,Monitor,Online,4,0.1,7000,25200.0
165202,2024-03-27,34435,Olomouc,Keyboard,Store,5,0.15,1500,6375.0
165203,2024-07-25,24682,Brno,Mouse,Partner,5,0.0,800,4000.0
165204,2024-11-07,15655,Plzeň,Keyboard,Store,5,0.05,1500,7125.0
165205,2024-08-22,19008,Brno,Laptop,Partner,4,0.15,25000,85000.0
165206,2025-07-23,38693,Plzeň,Mouse,Online,1,0.15,800,680.0
165207,2025-02-11,6321,Ostrava,Headphones,Online,5,0.05,2500,11875.0
165208,2025-12-18,44288,Ostrava,Mouse,Online,1,0.0,800,800.0
165209,2024-05-22,23767,Praha,Mouse,Online,3,0.15,800,2040.0
165210,2025-07-14,21283,Brno,Headphones,Online,3,0.05,2500,7125.0
165211,2024-03-06,6689,Praha,Monitor,Partner,3,0.1,7000,18900.0
165212,2025-01-06,44458,Plzeň,Mouse,Store,1,0.15,800,680.0
165213,2024-12-03,13440,Plzeň,Keyboard,Partner,5,0.0,1500,7500.0
165214,2024-05-29,32258,Praha,Mouse,Store,5,0.05,800,3800.0
165215,2025-01-31,32465,Brno,Laptop,Online,1,0.15,25000,21250.0
165216,2025-12-11,43078,Ostrava,Mouse,Online,1,0.15,800,680.0
165217,2025-10-02,47246,Ostrava,Mouse,Partner,3,0.0,800,2400.0
165218,2024-05-09,11717,Praha,Monitor,Partner,1,0.05,7000,6650.0
165219,2024-03-27,22305,Plzeň,Keyboard,Store,4,0.1,1500,5400.0
165220,2025-03-10,3273,Praha,Mouse,Partner,4,0.05,800,3040.0
165221,2024-08-08,7011,Plzeň,Monitor,Store,1,0.15,7000,5950.0
165222,2025-04-29,4934,Ostrava,Monitor,Store,1,0.15,7000,5950.0
165223,2024-08-13,44977,Plzeň,Mouse,Partner,2,0.0,800,1600.0
165224,2024-04-18,30759,Ostrava,Laptop,Online,5,0.15,25000,106250.0
165225,2025-06-23,7037,Olomouc,Laptop,Online,5,0.1,25000,112500.0
165226,2025-06-14,16846,Olomouc,Mouse,Store,5,0.1,800,3600.0
165227,2024-09-06,39349,Olomouc,Headphones,Store,4,0.15,2500,8500.0
165228,2025-07-11,21936,Ostrava,Monitor,Store,5,0.15,7000,29750.0
165229,2024-04-28,34429,Ostrava,Laptop,Online,3,0.15,25000,63750.0
165230,2025-05-30,44041,Ostrava,Mouse,Online,3,0.0,800,2400.0
165231,2025-05-20,47597,Olomouc,Keyboard,Store,4,0.1,1500,5400.0
165232,2025-03-04,39536,Olomouc,Mouse,Partner,2,0.0,800,1600.0
165233,2024-09-27,18415,Plzeň,Monitor,Store,1,0.05,7000,6650.0
165234,2024-08-08,24621,Ostrava,Headphones,Store,5,0.1,2500,11250.0
165235,2024-03-08,41202,Ostrava,Monitor,Store,2,0.05,7000,13300.0
165236,2024-03-09,28669,Plzeň,Mouse,Partner,4,0.15,800,2720.0
165237,2024-08-16,28213,Ostrava,Keyboard,Online,5,0.1,1500,6750.0
165238,2024-07-23,28097,Plzeň,Mouse,Store,1,0.0,800,800.0
165239,2024-03-16,48611,Plzeň,Keyboard,Store,2,0.05,1500,2850.0
165240,2025-11-25,35866,Plzeň,Keyboard,Partner,5,0.1,1500,6750.0
165241,2024-04-05,49917,Praha,Keyboard,Online,3,0.1,1500,4050.0
165242,2025-06-27,1992,Ostrava,Headphones,Online,4,0.1,2500,9000.0
165243,2024-03-06,39804,Brno,Headphones,Store,3,0.05,2500,7125.0
165244,2025-05-15,31338,Brno,Keyboard,Online,5,0.1,1500,6750.0
165245,2025-06-20,7102,Brno,Headphones,Store,2,0.05,2500,4750.0
165246,2025-04-12,6486,Brno,Laptop,Partner,4,0.0,25000,100000.0
165247,2025-12-07,46360,Brno,Keyboard,Online,3,0.15,1500,3825.0
165248,2025-08-04,16140,Praha,Headphones,Partner,4,0.15,2500,8500.0
165249,2025-07-11,31969,Brno,Headphones,Partner,4,0.1,2500,9000.0
165250,2024-12-10,18225,Plzeň,Keyboard,Partner,3,0.15,1500,3825.0
165251,2024-04-01,12597,Plzeň,Laptop,Online,3,0.15,25000,63750.0
165252,2024-09-16,9800,Praha,Monitor,Store,2,0.05,7000,13300.0
165253,2024-08-09,46588,Plzeň,Keyboard,Partner,2,0.1,1500,2700.0
165254,2025-11-17,40762,Praha,Mouse,Online,3,0.15,800,2040.0
165255,2024-07-18,30684,Ostrava,Keyboard,Partner,5,0.0,1500,7500.0
165256,2024-07-09,26949,Ostrava,Mouse,Online,4,0.05,800,3040.0
165257,2024-10-28,45909,Plzeň,Monitor,Partner,3,0.15,7000,17850.0
165258,2025-01-04,6684,Praha,Keyboard,Online,3,0.15,1500,3825.0
165259,2025-01-22,27098,Plzeň,Laptop,Online,4,0.05,25000,95000.0
165260,2024-02-26,45480,Brno,Headphones,Store,2,0.1,2500,4500.0
165261,2024-06-21,19192,Olomouc,Monitor,Store,5,0.0,7000,35000.0
165262,2024-08-28,16424,Olomouc,Laptop,Partner,2,0.0,25000,50000.0
165263,2024-02-08,31999,Ostrava,Keyboard,Store,4,0.1,1500,5400.0
165264,2024-05-15,24637,Praha,Mouse,Online,4,0.05,800,3040.0
165265,2025-04-11,29398,Olomouc,Headphones,Partner,2,0.15,2500,4250.0
165266,2025-07-11,9899,Brno,Laptop,Store,5,0.05,25000,118750.0
165267,2024-11-15,18577,Praha,Keyboard,Partner,5,0.1,1500,6750.0
165268,2024-11-03,19975,Brno,Monitor,Online,3,0.05,7000,19950.0
165269,2025-04-18,47976,Olomouc,Headphones,Partner,5,0.05,2500,11875.0
165270,2025-12-22,18902,Praha,Monitor,Partner,5,0.15,7000,29750.0
165271,2025-01-08,44993,Olomouc,Laptop,Online,1,0.15,25000,21250.0
165272,2024-01-29,13077,Ostrava,Keyboard,Partner,4,0.05,1500,5700.0
165273,2024-02-20,16153,Ostrava,Laptop,Online,2,0.0,25000,50000.0
165274,2024-01-14,2138,Plzeň,Headphones,Partner,5,0.1,2500,11250.0
165275,2024-08-28,10404,Praha,Laptop,Online,3,0.0,25000,75000.0
165276,2025-06-06,7188,Olomouc,Keyboard,Store,5,0.0,1500,7500.0
165277,2024-07-02,9292,Plzeň,Laptop,Store,2,0.15,25000,42500.0
165278,2024-02-19,25379,Ostrava,Headphones,Online,1,0.0,2500,2500.0
165279,2025-12-13,42722,Olomouc,Keyboard,Store,2,0.05,1500,2850.0
165280,2025-02-26,17529,Plzeň,Mouse,Online,4,0.0,800,3200.0
165281,2024-08-18,23563,Brno,Monitor,Online,4,0.0,7000,28000.0
165282,2025-07-30,15437,Olomouc,Keyboard,Online,2,0.15,1500,2550.0
165283,2024-02-03,43392,Plzeň,Monitor,Partner,1,0.0,7000,7000.0
165284,2025-06-25,17741,Olomouc,Keyboard,Store,4,0.15,1500,5100.0
165285,2024-10-03,38649,Olomouc,Headphones,Partner,3,0.15,2500,6375.0
165286,2025-12-15,8656,Praha,Keyboard,Partner,1,0.05,1500,1425.0
165287,2025-05-29,18204,Brno,Keyboard,Online,5,0.15,1500,6375.0
165288,2025-06-27,31317,Olomouc,Headphones,Store,3,0.1,2500,6750.0
165289,2024-07-03,8202,Plzeň,Headphones,Partner,1,0.05,2500,2375.0
165290,2025-12-08,28168,Plzeň,Laptop,Store,5,0.0,25000,125000.0
165291,2025-02-10,29527,Plzeň,Mouse,Online,2,0.15,800,1360.0
165292,2024-02-19,29198,Brno,Monitor,Partner,1,0.1,7000,6300.0
165293,2025-04-28,14015,Plzeň,Headphones,Partner,5,0.1,2500,11250.0
165294,2025-05-19,35330,Plzeň,Keyboard,Partner,4,0.15,1500,5100.0
165295,2025-05-20,46633,Olomouc,Monitor,Online,1,0.15,7000,5950.0
165296,2025-10-16,30687,Plzeň,Laptop,Online,3,0.15,25000,63750.0
165297,2025-03-09,13133,Praha,Headphones,Partner,3,0.15,2500,6375.0
165298,2024-12-26,19086,Brno,Laptop,Partner,3,0.15,25000,63750.0
165299,2024-06-17,37233,Olomouc,Mouse,Partner,4,0.1,800,2880.0
165300,2025-07-12,21379,Brno,Headphones,Partner,4,0.15,2500,8500.0
165301,2025-02-25,12579,Praha,Headphones,Store,5,0.15,2500,10625.0
165302,2025-06-01,33555,Plzeň,Laptop,Store,5,0.05,25000,118750.0
165303,2025-07-31,22411,Olomouc,Monitor,Online,1,0.15,7000,5950.0
165304,2024-04-03,11240,Olomouc,Keyboard,Partner,3,0.05,1500,4275.0
165305,2025-03-03,8272,Plzeň,Monitor,Store,4,0.0,7000,28000.0
165306,2025-06-14,39084,Brno,Monitor,Online,2,0.1,7000,12600.0
165307,2024-10-12,25199,Plzeň,Keyboard,Store,3,0.0,1500,4500.0
165308,2024-04-22,32823,Ostrava,Headphones,Store,3,0.05,2500,7125.0
165309,2025-12-29,2689,Plzeň,Keyboard,Partner,4,0.1,1500,5400.0
165310,2024-04-21,46526,Olomouc,Mouse,Partner,3,0.1,800,2160.0
165311,2024-04-18,38980,Olomouc,Mouse,Partner,1,0.15,800,680.0
165312,2025-03-13,33309,Olomouc,Mouse,Partner,2,0.15,800,1360.0
165313,2024-10-11,2316,Brno,Laptop,Store,2,0.05,25000,47500.0
165314,2024-01-10,44867,Ostrava,Mouse,Store,4,0.05,800,3040.0
165315,2025-08-17,15445,Ostrava,Laptop,Online,2,0.15,25000,42500.0
165316,2024-12-17,12101,Olomouc,Keyboard,Store,3,0.1,1500,4050.0
165317,2024-02-27,2568,Ostrava,Mouse,Partner,1,0.1,800,720.0
165318,2025-07-23,26358,Olomouc,Laptop,Online,3,0.0,25000,75000.0
165319,2024-05-21,4904,Olomouc,Headphones,Online,4,0.15,2500,8500.0
165320,2024-08-16,19200,Plzeň,Headphones,Partner,1,0.0,2500,2500.0
165321,2025-01-29,36134,Brno,Monitor,Store,2,0.1,7000,12600.0
165322,2024-03-16,30354,Brno,Monitor,Partner,5,0.05,7000,33250.0
165323,2025-03-28,12672,Plzeň,Headphones,Online,1,0.05,2500,2375.0
165324,2024-11-30,8646,Plzeň,Monitor,Partner,5,0.05,7000,33250.0
165325,2024-01-22,27551,Plzeň,Laptop,Store,1,0.0,25000,25000.0
165326,2024-07-15,35754,Praha,Monitor,Partner,2,0.05,7000,13300.0
165327,2025-04-07,16086,Brno,Keyboard,Partner,2,0.0,1500,3000.0
165328,2025-01-09,2876,Ostrava,Laptop,Online,1,0.0,25000,25000.0
165329,2024-09-05,3518,Plzeň,Laptop,Partner,5,0.1,25000,112500.0
165330,2025-07-20,17660,Ostrava,Laptop,Store,2,0.0,25000,50000.0
165331,2025-09-06,35569,Brno,Monitor,Online,3,0.0,7000,21000.0
165332,2024-11-01,20215,Praha,Headphones,Online,3,0.0,2500,7500.0
165333,2025-03-26,40703,Praha,Keyboard,Partner,2,0.1,1500,2700.0
165334,2025-10-30,31959,Brno,Laptop,Store,5,0.05,25000,118750.0
165335,2025-02-11,29430,Plzeň,Monitor,Online,1,0.0,7000,7000.0
165336,2024-04-18,46568,Plzeň,Monitor,Online,3,0.0,7000,21000.0
165337,2024-10-03,2005,Brno,Laptop,Store,3,0.05,25000,71250.0
165338,2024-08-29,41262,Olomouc,Headphones,Online,1,0.1,2500,2250.0
165339,2024-12-27,37858,Ostrava,Monitor,Partner,4,0.0,7000,28000.0
165340,2024-10-21,8172,Olomouc,Mouse,Store,1,0.15,800,680.0
165341,2025-12-22,42656,Brno,Headphones,Partner,2,0.05,2500,4750.0
165342,2024-06-27,5244,Praha,Laptop,Store,3,0.0,25000,75000.0
165343,2024-12-18,31361,Praha,Laptop,Online,4,0.0,25000,100000.0
165344,2024-11-24,48825,Praha,Laptop,Online,3,0.1,25000,67500.0
165345,2024-10-07,23772,Ostrava,Monitor,Online,5,0.15,7000,29750.0
165346,2024-12-01,9529,Olomouc,Mouse,Partner,5,0.0,800,4000.0
165347,2024-04-22,31146,Ostrava,Headphones,Store,3,0.05,2500,7125.0
165348,2024-09-30,29427,Praha,Monitor,Partner,3,0.15,7000,17850.0
165349,2025-05-03,18354,Plzeň,Monitor,Partner,4,0.0,7000,28000.0
165350,2025-05-11,23346,Olomouc,Mouse,Online,2,0.15,800,1360.0
165351,2025-07-26,22421,Brno,Laptop,Online,2,0.1,25000,45000.0
165352,2024-08-21,24364,Olomouc,Headphones,Online,4,0.05,2500,9500.0
165353,2024-02-22,14541,Brno,Monitor,Online,5,0.1,7000,31500.0
165354,2024-06-27,8793,Ostrava,Laptop,Store,3,0.1,25000,67500.0
165355,2024-10-11,3732,Olomouc,Laptop,Store,5,0.05,25000,118750.0
165356,2024-03-24,22871,Plzeň,Laptop,Store,5,0.0,25000,125000.0
165357,2025-08-29,36773,Praha,Laptop,Store,3,0.0,25000,75000.0
165358,2024-12-27,43669,Praha,Laptop,Online,2,0.05,25000,47500.0
165359,2024-06-01,40437,Praha,Keyboard,Store,5,0.1,1500,6750.0
165360,2025-06-17,8434,Olomouc,Headphones,Store,1,0.15,2500,2125.0
165361,2025-08-11,33950,Olomouc,Mouse,Store,1,0.0,800,800.0
165362,2025-03-16,34916,Praha,Keyboard,Online,2,0.0,1500,3000.0
165363,2024-03-16,29041,Ostrava,Monitor,Partner,2,0.15,7000,11900.0
165364,2024-11-27,37979,Plzeň,Keyboard,Partner,5,0.0,1500,7500.0
165365,2025-01-16,3159,Brno,Laptop,Store,3,0.15,25000,63750.0
165366,2024-01-24,4332,Ostrava,Mouse,Online,1,0.0,800,800.0
165367,2024-12-25,20085,Olomouc,Laptop,Partner,5,0.1,25000,112500.0
165368,2025-10-05,22259,Praha,Mouse,Store,3,0.0,800,2400.0
165369,2024-01-21,20341,Praha,Keyboard,Partner,3,0.0,1500,4500.0
165370,2025-11-26,3549,Plzeň,Mouse,Store,5,0.0,800,4000.0
165371,2024-03-07,38897,Olomouc,Headphones,Online,1,0.15,2500,2125.0
165372,2025-07-21,19428,Plzeň,Headphones,Partner,5,0.15,2500,10625.0
165373,2025-12-19,43121,Brno,Mouse,Partner,2,0.15,800,1360.0
165374,2025-11-09,45095,Plzeň,Headphones,Partner,4,0.1,2500,9000.0
165375,2024-02-09,3994,Plzeň,Mouse,Online,1,0.05,800,760.0
165376,2025-04-10,40425,Ostrava,Mouse,Store,3,0.15,800,2040.0
165377,2025-08-10,6176,Ostrava,Keyboard,Partner,2,0.05,1500,2850.0
165378,2025-06-05,27741,Brno,Monitor,Online,4,0.15,7000,23800.0
165379,2025-08-12,40904,Praha,Headphones,Online,3,0.15,2500,6375.0
165380,2024-08-29,33389,Brno,Keyboard,Partner,4,0.1,1500,5400.0
165381,2025-07-08,41410,Praha,Laptop,Online,2,0.0,25000,50000.0
165382,2024-08-11,7657,Olomouc,Headphones,Store,2,0.1,2500,4500.0
165383,2024-11-20,35744,Praha,Monitor,Online,4,0.05,7000,26600.0
165384,2025-11-11,30917,Olomouc,Keyboard,Online,3,0.0,1500,4500.0
165385,2024-02-25,23823,Praha,Mouse,Partner,3,0.05,800,2280.0
165386,2025-05-17,8170,Brno,Keyboard,Online,4,0.0,1500,6000.0
165387,2024-08-31,34060,Olomouc,Monitor,Online,3,0.0,7000,21000.0
165388,2025-08-10,18691,Olomouc,Mouse,Online,3,0.15,800,2040.0
165389,2025-05-10,36928,Brno,Headphones,Store,3,0.15,2500,6375.0
165390,2024-12-20,46699,Ostrava,Monitor,Store,4,0.15,7000,23800.0
165391,2024-06-23,44187,Ostrava,Keyboard,Online,5,0.0,1500,7500.0
165392,2024-02-09,4295,Olomouc,Keyboard,Store,3,0.15,1500,3825.0
165393,2025-11-26,31717,Praha,Keyboard,Online,1,0.0,1500,1500.0
165394,2024-03-16,2125,Olomouc,Laptop,Online,3,0.05,25000,71250.0
165395,2024-03-12,34102,Ostrava,Mouse,Partner,3,0.0,800,2400.0
165396,2024-07-28,32672,Plzeň,Laptop,Partner,2,0.05,25000,47500.0
165397,2024-10-22,16527,Olomouc,Monitor,Store,4,0.0,7000,28000.0
165398,2025-01-07,5239,Ostrava,Keyboard,Partner,2,0.1,1500,2700.0
165399,2024-03-20,15249,Ostrava,Mouse,Partner,4,0.05,800,3040.0
165400,2024-03-19,9982,Olomouc,Monitor,Store,4,0.1,7000,25200.0
165401,2024-03-19,35550,Olomouc,Monitor,Partner,4,0.1,7000,25200.0
165402,2025-05-22,26763,Praha,Monitor,Online,3,0.0,7000,21000.0
165403,2024-03-02,5565,Olomouc,Laptop,Partner,4,0.0,25000,100000.0
165404,2025-08-02,39948,Ostrava,Keyboard,Partner,3,0.05,1500,4275.0
165405,2025-08-29,48871,Plzeň,Monitor,Store,2,0.0,7000,14000.0
165406,2025-04-01,32864,Ostrava,Laptop,Online,1,0.1,25000,22500.0
165407,2024-05-06,11242,Brno,Monitor,Partner,4,0.05,7000,26600.0
165408,2024-10-20,17676,Plzeň,Keyboard,Partner,2,0.05,1500,2850.0
165409,2024-07-03,47601,Plzeň,Mouse,Online,4,0.1,800,2880.0
165410,2025-04-07,3039,Ostrava,Mouse,Online,5,0.1,800,3600.0
165411,2025-03-10,44559,Olomouc,Laptop,Store,2,0.1,25000,45000.0
165412,2024-11-14,26579,Olomouc,Monitor,Partner,1,0.1,7000,6300.0
165413,2025-10-26,32112,Praha,Keyboard,Online,5,0.05,1500,7125.0
165414,2025-11-30,30488,Ostrava,Keyboard,Partner,4,0.05,1500,5700.0
165415,2025-12-05,7326,Ostrava,Keyboard,Partner,4,0.0,1500,6000.0
165416,2024-10-23,45457,Plzeň,Keyboard,Online,2,0.05,1500,2850.0
165417,2025-03-23,8481,Olomouc,Headphones,Partner,1,0.1,2500,2250.0
165418,2025-07-09,34511,Olomouc,Keyboard,Store,1,0.15,1500,1275.0
165419,2025-07-15,49034,Plzeň,Keyboard,Store,3,0.05,1500,4275.0
165420,2024-06-20,18733,Brno,Mouse,Online,2,0.15,800,1360.0
165421,2024-10-30,14854,Praha,Monitor,Online,3,0.1,7000,18900.0
165422,2025-02-18,34591,Ostrava,Laptop,Online,3,0.0,25000,75000.0
165423,2025-04-27,26261,Ostrava,Keyboard,Partner,4,0.15,1500,5100.0
165424,2025-02-20,38873,Praha,Headphones,Online,5,0.1,2500,11250.0
165425,2024-01-21,19220,Plzeň,Laptop,Online,3,0.0,25000,75000.0
165426,2025-04-20,23381,Brno,Headphones,Store,2,0.0,2500,5000.0
165427,2025-05-25,35453,Olomouc,Mouse,Online,5,0.15,800,3400.0
165428,2025-07-26,18553,Brno,Keyboard,Online,5,0.15,1500,6375.0
165429,2024-01-07,9874,Brno,Monitor,Partner,5,0.1,7000,31500.0
165430,2024-10-10,8458,Ostrava,Mouse,Store,3,0.0,800,2400.0
165431,2025-10-30,41662,Ostrava,Mouse,Store,4,0.0,800,3200.0
